2025-11-29T14:22:08.141-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=com.zaxxer.hikari.pool.PoolBase | message=HikariPool-1 - Attempting to create/setup new connection (401a799f-98af-4e85-bc97-111d21f15f22)
2025-11-29T14:22:08.143-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=com.zaxxer.hikari.pool.PoolBase | message=HikariPool-1 - Established new connection (401a799f-98af-4e85-bc97-111d21f15f22)
2025-11-29T14:22:08.143-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=com.zaxxer.hikari.pool.HikariPool | message=HikariPool-1 - Added connection conn9: url=jdbc:h2:mem:tiqueteradb user=SA
2025-11-29T14:22:08.156-05:00 | INFO  | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.f.core.internal.command.DbMigrate | message=Migrating schema "PUBLIC" to version "1 - init schema"
2025-11-29T14:22:08.175-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=com.zaxxer.hikari.pool.HikariPool | message=HikariPool-1 - After adding stats (total=10/10, idle=8/10, active=2, waiting=0)
2025-11-29T14:22:08.175-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=com.zaxxer.hikari.pool.HikariPool | message=HikariPool-1 - Connection not added, stats (total=10/10, idle=8/10, active=2, waiting=0)
2025-11-29T14:22:08.215-05:00 | INFO  | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.f.core.internal.command.DbMigrate | message=Migrating schema "PUBLIC" to version "2 - add constraints and indexes"
2025-11-29T14:22:08.275-05:00 | INFO  | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.f.core.internal.command.DbMigrate | message=Migrating schema "PUBLIC" to version "3 - seed data and adjustments"
2025-11-29T14:22:08.309-05:00 | INFO  | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.f.core.internal.command.DbMigrate | message=Successfully applied 3 migrations to schema "PUBLIC", now at version v3 (execution time 00:00.088s)
2025-11-29T14:22:08.533-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.s.o.j.LocalContainerEntityManagerFactoryBean | message=Building JPA container EntityManagerFactory for persistence unit 'default'
2025-11-29T14:22:09.867-05:00 | INFO  | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.s.o.j.p.SpringPersistenceUnitInfo | message=No LoadTimeWeaver setup: ignoring JPA class transformer
2025-11-29T14:22:09.983-05:00 | WARN  | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=org.hibernate.orm.deprecation | message=HHH90000025: H2Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2025-11-29T14:22:12.210-05:00 | INFO  | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.s.o.j.LocalContainerEntityManagerFactoryBean | message=Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-11-29T14:22:12.842-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.s.d.j.r.c.JpaMetamodelMappingContextFactoryBean | message=Initializing JpaMetamodelMappingContext…
2025-11-29T14:22:12.889-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.s.d.j.r.c.JpaMetamodelMappingContextFactoryBean | message=Finished initializing JpaMetamodelMappingContext
2025-11-29T14:22:13.632-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.h.stat.internal.StatisticsInitiator | message=Statistics initialized [enabled=true]
2025-11-29T14:22:13.648-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.s.data.jpa.repository.query.NamedQuery | message=Did not find named query EventoJpaEntity.findByDateRangePaged.count
2025-11-29T14:22:13.694-05:00 | INFO  | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.s.d.j.r.query.QueryEnhancerFactory | message=Hibernate is in classpath; If applicable, HQL parser will be used.
2025-11-29T14:22:14.835-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.s.data.jpa.repository.query.NamedQuery | message=Looking up named query 'EventoJpaEntity.findByNameIgnoreCase'
2025-11-29T14:22:14.837-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.s.data.jpa.repository.query.NamedQuery | message=Did not find named query EventoJpaEntity.findByNameIgnoreCase
2025-11-29T14:22:14.904-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.s.data.jpa.repository.query.NamedQuery | message=Did not find named query EventoJpaEntity.findByVenueIdAndStatus.count
2025-11-29T14:22:15.056-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.s.data.jpa.repository.query.NamedQuery | message=Did not find named query EventoJpaEntity.countUpcomingByVenueId.count
2025-11-29T14:22:15.111-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.s.data.jpa.repository.query.NamedQuery | message=Did not find named query EventoJpaEntity.findByVenueIdAndDateRange.count
2025-11-29T14:22:15.122-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.s.data.jpa.repository.query.NamedQuery | message=Did not find named query EventoJpaEntity.sumActiveEventsCapacity.count
2025-11-29T14:22:15.606-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.s.data.jpa.repository.query.NamedQuery | message=Did not find named query EventoJpaEntity.findAllWithVenuePaged.count
2025-11-29T14:22:15.615-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.s.data.jpa.repository.query.NamedQuery | message=Did not find named query EventoJpaEntity.findByIdWithCategories.count
2025-11-29T14:22:15.678-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.s.data.jpa.repository.query.NamedQuery | message=Did not find named query EventoJpaEntity.findCancelledEvents.count
2025-11-29T14:22:15.683-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.s.data.jpa.repository.query.NamedQuery | message=Did not find named query EventoJpaEntity.findByIdWithDetails.count
2025-11-29T14:22:15.685-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.s.data.jpa.repository.query.NamedQuery | message=Looking up named query 'EventoJpaEntity.existsByNameAndIdNot'
2025-11-29T14:22:15.686-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.s.data.jpa.repository.query.NamedQuery | message=Did not find named query EventoJpaEntity.existsByNameAndIdNot
2025-11-29T14:22:15.690-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.s.data.jpa.repository.query.NamedQuery | message=Looking up named query 'EventoJpaEntity.existsByName'
2025-11-29T14:22:15.693-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.s.data.jpa.repository.query.NamedQuery | message=Did not find named query EventoJpaEntity.existsByName
2025-11-29T14:22:15.697-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.s.data.jpa.repository.query.NamedQuery | message=Did not find named query EventoJpaEntity.findByVenueId.count
2025-11-29T14:22:15.702-05:00 | DEBUG | traceId=no-trace | method= | endpoint= | userId=anonymous | clientIp= | logger=o.s.data.jpa.repository.query.NamedQuery | message=Did not find named query EventoJpaEntity.findByVenueIdPaged.count
